Sample.ID,Gender,Birthyear,Postcode,Region,Region.1,Weight,Height,Education.Level,Location.of.Birth
1c5838bb00a6be33bc288c730e671c654ae8e117d6fa16538309c01adc1190fd,M,"[1995, 2015)",L,England,North West,61.1,1.61,BasicOther,Northern Hemisphere
58fc84c58439416603f6ff08c6e1ca6ec53b427f1c5e0a3647a92d3497d56de1,M,"[1975, 1995)",WS,England,West Midlands,94.1,1.88,BasicOther,Southern Hemisphere
911d4656a77662363c2280ee829e1fe8a497b9363c180573e4a412d58232dd92,F,"[1995, 2015)",NG,England,East Midlands,105.7,1.92,BasicOther,Error
c6c74dab254b384a8bfbff45e5dfc622d939238df8a44919f3cbaf28a5adcb32,F,"[1975, 1995)",WA,England,North West,59.7,1.67,BasicOther,Southern Hemisphere
6e6fcbcfd950700c2984c79e4dfb700c8e139ee03b61284cd3e7c9b54ec6e56e,F,"[1955, 1975)",L,England,North West,64.1,1.37,BasicOther,Northern Hemisphere
728ef3e5a3b9de6413f37324221494d855444a727a4f712e62ecd8e2de0943cf,M,"[1975, 1995)",HA,England,Greater London,39.2,2.03,Higher,Southern Hemisphere
0a309876dad360d94a8bbc25f310e6f37a3ae13c7cb18605077fd2a0f7d667a3,F,"[1955, 1975)",S,England,East Midlands,54.3,1.6,BasicOther,Northern Hemisphere
77ebfd63301106646a54a1ca8541ae63bfe9de728cda0efea8a04b3508d07542,M,"[1955, 1975)",G,Other,Scotland,71.8,1.36,BasicOther,Northern Hemisphere
938ae870c51ab29cd6d3ceb3f03e2e7f9ed7a5c7b2c0e3e52627b3e9a5c15d49,F,"[1995, 2015)",PH,Other,Scotland,84.0,1.74,BasicOther,Northern Hemisphere
24561805619c2990375c11492ea7643c787d99f267ca2ac85798e287c8387fca,M,"[1955, 1975)",GY,Other,Channel Islands,64.9,2.08,Higher,Northern Hemisphere
7d94240dc9c185d8c2abc2ff1ce4111b643986791f607efd651f5afbbc21a463,M,"[1955, 1975)",KT,England,Greater London,54.1,1.31,Higher,Northern Hemisphere
328d4ead4e4bb6f8a5d37bfbf1c1c9b17788d20547dadaba9a5a57f00eaad1a5,F,"[1955, 1975)",N,England,Greater London,36.8,1.73,Higher,Northern Hemisphere
ce7f4f0e9db78efe87896b8f4b519565c38bb528644b645a8e2abb14c80bf48b,M,"[1975, 1995)",NP,Other,Wales,103.1,1.19,BasicOther,Southern Hemisphere
2cf9d86256ee46f32ae8cb08bbd74ca4f62950c96f26f08b5c8db0a5e5fb2239,F,"[1995, 2015)",S,England,East Midlands,50.3,1.18,Higher,Northern Hemisphere
da080dbdd31411fa9364288bb23e92606f3e09745b7c52871b5930a34ef51499,M,"[1995, 2015)",CH,England,North West,43.8,1.86,BasicOther,Northern Hemisphere
3083fa74034c38879923fbbbcbb86b71582c2ffe6f0d3a8aeed47ec0e2777b13,M,"[1955, 1975)",W,England,Greater London,39.1,2.12,BasicOther,Northern Hemisphere
9a790efd40eda8656fc15bfee95724695331a75ac56ca091f7f8aa05fde73a28,F,"[1975, 1995)",TR,England,South West,89.6,1.98,Higher,Northern Hemisphere
41cea82d9c73452cf05bcd36fe5b37843a65fb32ca405abd36918c1711c8c3b6,M,"[1995, 2015)",LN,England,East Midlands,83.6,2.03,BasicOther,Southern Hemisphere
eae87a7d6e22cc2ae0a7b7dab144b2d6f6da628acc1ee84cdff15ffa11e259c1,F,"[1955, 1975)",E,England,Greater London,75.0,1.83,Higher,Northern Hemisphere
d65e5e557cfade140b350af9fe022a12d5140e7821419144111589b9906dd369,M,"[1955, 1975)",W,England,Greater London,98.9,2.04,BasicOther,Northern Hemisphere
24c599a166f86dc19bd21a88fb1a3b26c7d27dfb991f820b51fa45224e9ba40c,F,"[1975, 1995)",LE,England,East Midlands,99.1,1.44,Higher,Southern Hemisphere
d67d8ad61a504ad630c1ee201d27690f4b196d71d271d3bc224b8bdaa6a9fcc3,F,"[1955, 1975)",BB,England,North West,76.8,1.79,Higher,Northern Hemisphere
d961828f69b76bc2797d0b994cc46efdde32ca936b37f70637974a516e77bed8,F,"[1975, 1995)",M,England,North West,46.7,1.75,BasicOther,Northern Hemisphere
537b4e8e07bc8d0a150993f3365e1a0091a5306d5dbeb98734f8234c2c1d926e,M,"[1975, 1995)",B,England,West Midlands,64.3,2.07,BasicOther,Northern Hemisphere
38c436f317b34872028d6b9815d9c75563ec99f29b35bf47d22cffddbcc010da,M,"[1955, 1975)",M,England,North West,74.3,1.42,BasicOther,Northern Hemisphere
28e44d7ddfbd1444aed3c0dd50bf76b37499a3b3f2e3b640b37b1d99c06fd30d,F,"[1955, 1975)",TW,England,Greater London,78.9,1.46,Higher,Northern Hemisphere
d27ae5449488488c82afd781143e8344254a4b026df520650c8ca571ac0cbc73,F,"[1975, 1995)",S,England,East Midlands,58.0,1.88,BasicOther,Northern Hemisphere
e9de33177e856168adca555e1b3fcc95dbaedba398f9bf7334c70670271bcefe,F,"[1995, 2015)",W,England,Greater London,57.0,1.77,BasicOther,Northern Hemisphere
c68657719444c8555fe5e54f6de3e98a3c0237ed438b27c1ee179749bd6e171e,F,"[1955, 1975)",SR,England,North East,60.8,1.8,BasicOther,Southern Hemisphere
d04af5a6fbaa3d9c9126c75c020cbecf2a50359e25eb7ba10de300b272987c2a,M,"[1955, 1975)",E,England,Greater London,93.2,1.29,BasicOther,Southern Hemisphere
8c5aae68cb70b3961f79abb663b9945b17745873d1c0ca004edcadb814b62b9c,F,"[1995, 2015)",G,Other,Scotland,29.3,2.22,BasicOther,Northern Hemisphere
a5e49b79289816ba9139fba2b13af00abdc191453759c59158caecb8a73a1ec7,M,"[1995, 2015)",DN,England,East Midlands,71.8,1.59,BasicOther,Northern Hemisphere
2fa56df1f808dc94908acf48f120dbe06bd731bc0b1dd3a025348f7cfde13648,M,"[1955, 1975)",L,England,North West,70.2,1.63,Higher,Northern Hemisphere
3675418abbaefa76dac1984247086ab16161bfa73ee42136c022a4a8cbcf4429,F,"[1955, 1975)",NE,England,North East,95.0,1.76,BasicOther,Southern Hemisphere
648329814da76064eb7479d3516407c65f10257189bb939c548f72f5a08e1401,M,"[1955, 1975)",G,Other,Scotland,73.1,1.33,BasicOther,Northern Hemisphere
755fec9f433efca27c4ee2197035dd20695100be896e07e93b33b66500487481,M,"[1955, 1975)",JE,Other,Channel Islands,73.6,1.9,BasicOther,Northern Hemisphere
db639fe8dc61d5a6e0419697aee94f305a8208866bf3afb1d2557f7814ae52c8,F,"[1975, 1995)",S,England,East Midlands,84.1,1.91,Higher,Northern Hemisphere
0235c1782b5958c6f02ca5414a99df95125c9db0d08eb93c2d4320a09304b9d8,F,"[1955, 1975)",BB,England,North West,43.9,1.68,Higher,Northern Hemisphere
6133e5940850c025572ad526a076d2d70df0327efc53bc8b2130242285ca6a96,M,"[1995, 2015)",NE,England,North East,82.6,1.65,BasicOther,Southern Hemisphere
37c94433972c8f4f175d3aef3ec593ca3f49e6b63301bdbfc10d544bf898bc86,M,"[1995, 2015)",ZE,Other,Scotland,39.6,1.82,BasicOther,Northern Hemisphere
9052d398ac0bcf84abe250f6d24ff47d2ef057da2afdb1c8726c4e4e4e11bc57,M,"[1975, 1995)",HU,England,North East,88.0,1.17,BasicOther,Northern Hemisphere
4908c888ee1b42a8c5ab30de9b0971770575b00cee0757d95be67d790ba09116,F,"[1955, 1975)",N,England,Greater London,91.8,1.95,BasicOther,Northern Hemisphere
c0cba8b6934547412d827f277cf5c231b1d479e9042087c4833db0de75e029cf,F,"[1995, 2015)",NR,England,East of England,93.3,1.24,Higher,Northern Hemisphere
356a417b2bb54c089a255121e32fa4c185812a61adf4940262d95e540a19493f,F,"[1955, 1975)",SL,England,South East,96.6,2.0,Higher,Northern Hemisphere
493a0e155c3435b19f8bf7c71948345c014b63256f629ff87d187b18d766d8bc,F,"[1995, 2015)",TD,Other,Scotland,46.2,1.76,BasicOther,Northern Hemisphere
ebf54ad4e24ace9858c8086c72f3edb761ec069667fbf93297ffcb3805888ee1,F,"[1975, 1995)",B,England,West Midlands,78.9,1.68,BasicOther,Northern Hemisphere
90221a0a22f993cc7b6edf3dee4d97137f8a44f99ec7e31936c8f808f3e91602,M,"[1955, 1975)",DH,England,North East,48.4,1.56,Higher,Northern Hemisphere
0526713933167a4364d70183dbb942f7db18cc7330b4d1c245ba17f8f6e45756,M,"[1955, 1975)",N,England,Greater London,35.9,1.81,BasicOther,Northern Hemisphere
793d33c7550ef5d5aa515287b057a10f92a9aec7cc0af4109b5f78d0bbdb40d9,M,"[1995, 2015)",B,England,West Midlands,79.1,1.6,BasicOther,Northern Hemisphere
188fa4315b780b961e01c8332d4c235fbbf96d00728c374c0812e7dfa5dad6d8,F,"[1995, 2015)",M,England,North West,74.2,2.04,BasicOther,Northern Hemisphere
3b01a66088c7bda24c92f69b1a0db44aa241c43f352920ca05296f985c739356,M,"[1995, 2015)",M,England,North West,68.5,1.93,Higher,Northern Hemisphere
e1b06de49da6bfcea061265581f47f6c0ea04008497fcfc500fa96a30b5e1b33,F,"[1975, 1995)",N,England,Greater London,56.8,1.93,Higher,Northern Hemisphere
cc80f5722f1aaeea1623be6c27afa0a75fb6ff1140202dc2501ec8b4735fd0db,M,"[1975, 1995)",CO,England,East of England,65.9,1.71,BasicOther,Southern Hemisphere
eb30459fce1835f264fa848e12e9e5989f36d8606955d0d999691c2003debcc8,M,"[1975, 1995)",KW,Other,Scotland,91.9,1.76,BasicOther,Northern Hemisphere
d08ec6cfb2913089f9d991bee3f979bb47205bd56a9281b3c1f5b1180f85fc61,M,"[1955, 1975)",TW,England,Greater London,58.6,1.55,BasicOther,Southern Hemisphere
bad49b6669f31b39422334bf3e5ac7e275f9d269308e16dce99c8922755f36e5,F,"[1955, 1975)",G,Other,Scotland,82.0,1.69,Higher,Southern Hemisphere
65a6689e4f20065db52ecca88c91d3a60c4f092cf3ce4b19d7bf53c0715307dc,M,"[1995, 2015)",NP,Other,Wales,76.2,1.59,BasicOther,Northern Hemisphere
72171ca1a6175472caf93fabedf1cbca2ece202e8b43ccb86a7cc0cd483933e9,M,"[1955, 1975)",GY,Other,Channel Islands,81.6,1.93,BasicOther,Northern Hemisphere
9b9e794b66b9c26aaec5ff19540269b958d269d1e277a1a098edd93df5a303dd,M,"[1995, 2015)",N,England,Greater London,48.3,1.92,BasicOther,Northern Hemisphere
bb6758d3c370b7a38665b5dc6050fa1d777eeceefe1c5ed29ced6cb9cba5d628,M,"[1995, 2015)",G,Other,Scotland,74.6,1.89,BasicOther,Northern Hemisphere
5537c75e653c2ac4aaac81b1c1d3b50337b79014078c0d86321976db92156115,M,"[1955, 1975)",EH,Other,Scotland,75.8,1.39,BasicOther,Southern Hemisphere
5d35a9158c2c49420ea45a7487a55d87158f7b5bbb6c207b1204f278646a0369,M,"[1955, 1975)",WD,England,Greater London,47.9,1.61,Higher,Northern Hemisphere
4a7cca6fb94ff426a381d1273e5ac7eed809b947e4e155e58fac3401c4cce128,M,"[1995, 2015)",ZE,Other,Scotland,78.9,2.08,BasicOther,Northern Hemisphere
ddcccb60a31c5caf2708d5adfd83c95317bb4e445a71462b113b4acf4f6756fb,F,"[1955, 1975)",E,England,Greater London,83.1,1.42,BasicOther,Northern Hemisphere
34c09169008852e6b75749950128b91ca1d346f9ade314ebe895bf9eb30741c1,F,"[1955, 1975)",HX,England,North West,74.8,1.9,BasicOther,Northern Hemisphere
69944a8503985763436ad190635ee70f9397c98261bd23d1fd81e9b3cf67f36f,F,"[1955, 1975)",S,England,East Midlands,46.6,1.68,Higher,Northern Hemisphere
505496c5addb7066f3db27efdfe768c6a6db073865db19ea24ff79d43e547899,F,"[1975, 1995)",CT,England,South East,79.1,1.81,BasicOther,Northern Hemisphere
83e6f7c5630bf24c67e65a840aaf7de3db35113068a96d1ca7a8c44af1fc518c,M,"[1955, 1975)",N,England,Greater London,93.9,1.6,BasicOther,Northern Hemisphere
ddd0b826ba3b80d64735cae186add16277d868b82b8d993caa60f024a5c74d68,M,"[1975, 1995)",G,Other,Scotland,46.6,1.65,BasicOther,Southern Hemisphere
36da7e7b1ab2c237d8a6a68b30d1dbace972470a3ee9a4f13edbbd2d2581bc8f,M,"[1955, 1975)",IM,Other,Isle of Man,48.9,2.0,Higher,Northern Hemisphere
3dad369dec32452e73d3afde3e67fa4618a1ec4d1edd1b81ca78a8d87b73eb73,F,"[1975, 1995)",PE,England,England,98.4,1.98,BasicOther,Northern Hemisphere
408ac7e07dfcbdb1bdaf266370ad6dc51dd55d6d05375bf7cf9e403881a48365,F,"[1975, 1995)",LA,England,North West,45.2,1.32,BasicOther,Northern Hemisphere
7f060465463acc22fad04bc6beb1503e7965116ea54e3d56c00f90620b4928f0,F,"[1955, 1975)",HU,England,North East,77.9,1.14,BasicOther,Northern Hemisphere
fb19f81e45c4ca5ac31b9f679d893456fed1a5ed705931a1f8efb0c5cdac55f2,M,"[1955, 1975)",CF,Other,Wales,35.2,1.94,BasicOther,Northern Hemisphere
997d4055577ba8c4ff130124da21b0bcbe91e7ae41d50a8665a8f94c709e844c,F,"[1955, 1975)",E,England,Greater London,56.1,1.63,BasicOther,Northern Hemisphere
71be45fed74c0392674f9f35fb8979ea008e994026b80960f8916e95a88feea9,M,"[1975, 1995)",NW,England,Greater London,80.1,1.46,BasicOther,Northern Hemisphere
1925bdf160405266b81bc55dcdebbd0527c0f363a52799339e18fb9e0428fb54,F,"[1995, 2015)",G,Other,Scotland,102.9,1.98,BasicOther,Northern Hemisphere
149b3662ab6cfd7dd5b1fc7d5e33b4ac53828ac092dc979329d17d077419e5d0,M,"[1975, 1995)",DE,England,East Midlands,48.7,1.61,BasicOther,Northern Hemisphere
0ae7555ffdb3b3d4037273efda8afd5a4ca508a010bd42817addb474ede9ff76,M,"[1955, 1975)",RH,England,South East,42.5,1.61,BasicOther,Northern Hemisphere
06d727d312abe153e6a003c8be91d6614c67ce20be3870431c9299a95368fbc3,M,"[1975, 1995)",B,England,West Midlands,44.9,1.32,Higher,Northern Hemisphere
126200b29ac8b9339e6cff3a305ed26d68c2e1f40c788e63422a7dc1cb85a5c1,M,"[1955, 1975)",CM,England,East of England,73.9,1.85,Higher,Northern Hemisphere
31d8ee16e4768ab22befcca6f744b60fe20fc31d05aa7ff4d586f7277d0ea6bb,M,"[1995, 2015)",KT,England,Greater London,52.5,1.84,Higher,Northern Hemisphere
10c2eb27aee1d6d6765ebf136ad24d46fc8f99189b9921617d871e27401e1b22,F,"[1995, 2015)",G,Other,Scotland,73.4,1.86,BasicOther,Northern Hemisphere
4b706a2ff2f2599eb662c3732b509f2b5143cf0f8292aafd35bba0cefebd8186,M,"[1975, 1995)",S,England,East Midlands,47.3,1.65,BasicOther,Northern Hemisphere
62570bcf1964debcb1c1d8f802125f26c0d938a05a676195fcc287ed671f36da,F,"[1975, 1995)",M,England,North West,92.0,1.67,Higher,Northern Hemisphere
8a599c1132aeadb377a39540811212dc0c8a4c0b66e73421cf43169e6184a6e7,F,"[1955, 1975)",N,England,Greater London,74.5,1.37,BasicOther,Northern Hemisphere
77264b39d8d701c027f2fc43833a640ba2ee626f1272c8c2ab6a2da5bb23a729,M,"[1975, 1995)",E,England,Greater London,67.2,1.55,Higher,Northern Hemisphere
3ca152de8296e24fd7af64a1636a46fbf6ba1e474a48c8d902e7971b1cfd76d7,M,"[1955, 1975)",WR,England,West Midlands,97.4,1.39,BasicOther,Northern Hemisphere
9e9ab7473ff271ebe9b4227e9d4c8c3df17ac5c6c0ba689e6fe4dfc69daff03e,F,"[1975, 1995)",M,England,North West,94.5,1.85,BasicOther,Northern Hemisphere
2483baf76162538735cd1f0814409a32b4e150bc1b86f6e7d463943667648457,F,"[1975, 1995)",W,England,Greater London,84.0,2.17,BasicOther,Northern Hemisphere
6efae6c8b7fe46c97c20c0d62554bf46cdd76fac611a3793080a6bee31a70a81,F,"[1975, 1995)",NP,Other,Wales,32.8,1.71,BasicOther,Southern Hemisphere
5aed11f8436c91ec571797649ed0996c4f388d2c4308b5ba0e14a736dcae0054,F,"[1995, 2015)",LU,England,East of England,85.4,1.87,BasicOther,Northern Hemisphere
34f8a236519efe236243567218016969980aa9226b601a6f6b7fe2aa2cdbbd6d,M,"[1975, 1995)",FY,England,North West,83.9,1.41,Higher,Northern Hemisphere
cee353df65e58a75e0845ec45d1644542eb216b4a5bcc7be9410a1d48b6668cd,M,"[1955, 1975)",M,England,North West,59.6,1.78,BasicOther,Northern Hemisphere
e17350bf4a604b8cc4a8a9bc68206bd0678a534f514e73295cba7feb854773f2,F,"[1955, 1975)",M,England,North West,94.2,1.55,BasicOther,Northern Hemisphere
0112e779a34ff647cfcbbd370cf21ccfc733d735ca0e81da5be5b0a528933300,M,"[1955, 1975)",BB,England,North West,67.9,1.51,BasicOther,Northern Hemisphere
bb74ecadc5ec25a14b483a3e20657701f50873f15ad9b8cee35a10a9583b3209,M,"[1975, 1995)",RH,England,South East,55.2,1.48,BasicOther,Southern Hemisphere
1c167eda47402af9442dbea9e6a16615df6a2be0e3ca3a6f783888d4fa2c56dc,F,"[1975, 1995)",W,England,Greater London,63.1,2.03,BasicOther,Northern Hemisphere
337edddd31fa4bc390a34316d6593c15ee3448f83c0e4409bb649fc6da609e48,M,"[1975, 1995)",G,Other,Scotland,45.7,1.64,Higher,Northern Hemisphere
2f22c9c86cd59d211ab81f7eb2d8703035c7e5b07039bb9dfcec3be1c06d25fa,F,"[1975, 1995)",B,England,West Midlands,51.6,1.28,Higher,Northern Hemisphere
c7bd228af5bfa736ce79008d6802c571a28cb3475444b158d2c01398a71dda8c,M,"[1975, 1995)",SY,Other,Wales,52.4,1.91,Higher,Southern Hemisphere
6657eb6a988a416cb5eb72f93af1e760044f8a1dda88bcc94db092e407476e06,M,"[1995, 2015)",AL,England,East of England,72.8,1.67,Higher,Northern Hemisphere
483e5d1f1077318d1c3ebabd803205424623c85a8c0776e29383e0cc979ae15f,M,"[1955, 1975)",TD,Other,Scotland,64.2,1.56,BasicOther,Northern Hemisphere
36eb731030e6088d9725a82df3d7736d963098acdfc8a6723ff13cc5fc642ef8,M,"[1955, 1975)",BN,England,South East,75.0,1.5,BasicOther,Northern Hemisphere
efb5204c041ff21255e2c56432db529b7ac4120411290486214ab561602c2e48,F,"[1975, 1995)",N,England,Greater London,87.0,1.54,Higher,Southern Hemisphere
d8fd8b3753b82029888b428c8fb3eaf00423954de2f6e9668563172a6b093bef,F,"[1975, 1995)",B,England,West Midlands,100.1,1.74,BasicOther,Southern Hemisphere
94f49107b88c23dcf4d114b10daa9d1e380e6f35d8d177d753f957b04502fccf,M,"[1955, 1975)",TD,Other,Scotland,94.3,1.09,Higher,Northern Hemisphere
0d2e777d65c4ff5ce95e81bceb9c09386857dc2535ac57db8b9d4424abfb16d7,F,"[1955, 1975)",L,England,North West,72.3,1.76,BasicOther,Southern Hemisphere
32bb01eb5c84224c33f29882a15d0a0fd5326774a80f1c3ada886b98352d37ae,F,"[1975, 1995)",NG,England,East Midlands,56.7,1.72,BasicOther,Southern Hemisphere
e5716849c1651069ffadeddd80823ff1a570ea67edd9f60cf1974111372685fd,F,"[1955, 1975)",TA,England,South West,47.1,1.99,BasicOther,Southern Hemisphere
01cf2fef7da5de242c497f386407cb5c5c5444558b2dd2920d6d89062b767f5a,F,"[1975, 1995)",B,England,West Midlands,46.2,1.98,BasicOther,Northern Hemisphere
72cbc9d7cfa826c6e909c752979bf4cec56ce770a07c97146632d4dc2f1b409a,M,"[1975, 1995)",SS,England,East of England,84.5,1.94,BasicOther,Southern Hemisphere
0142598afd3fc63f83d72021d0bfff46884c8f572c5b0a4c50379908c89f1c14,M,"[1975, 1995)",EX,England,South West,80.1,1.26,BasicOther,Southern Hemisphere
dbc88114e75d94f8a11a0f1145970b01213016e6fa6aace436e8156c64743977,F,"[1995, 2015)",M,England,North West,97.0,1.27,BasicOther,Northern Hemisphere
b1424744d76478e139229c371eab7dd11aecac18b4bf3e52785439b6cf02e1ff,F,"[1995, 2015)",IP,England,East of England,49.2,2.54,Higher,Southern Hemisphere
030ffb0ee554c0b5407a429e6d909613dc6fa5abb02264b1dba11a8afd48fc77,F,"[1995, 2015)",B,England,West Midlands,87.3,1.82,Higher,Southern Hemisphere
d089598af447049efeb3a129d3a53117939ff4bcda88f2ddca0d4f84b9af76ff,M,"[1955, 1975)",EN,England,Greater London,35.3,1.51,BasicOther,Southern Hemisphere
dbc0fbf1cba17619b177a1ba01ffc5720580f6945d593b439f0b6c6666f2d142,M,"[1995, 2015)",W,England,Greater London,40.0,1.54,Higher,Northern Hemisphere
f88054de8ed8e398d7962e6f6a8f9a795cfe0354696954d9294515c7e02c5ec9,M,"[1995, 2015)",SS,England,East of England,81.2,2.13,BasicOther,Northern Hemisphere
27f3c31e9f87e5abe58e4bf336d923a80181c0e4456cb2f6b84dc972c0e1ceb5,M,"[1975, 1995)",N,England,Greater London,48.7,1.63,Higher,Northern Hemisphere
c24d19b5a7b52cc910cb6677dce61dd5b21f44d499947eea9464e6936ab0a5c6,F,"[1955, 1975)",SK,England,North West,61.4,1.73,BasicOther,Northern Hemisphere
2712bad18e74bbe5cd5dc1f73b57979ba89b8c530e4bd2a415417989b5e8c032,M,"[1975, 1995)",WA,England,North West,80.0,1.19,Higher,Southern Hemisphere
cf995ef5ee37a2de534cf66b9a2e17730c4312374e7e6742d558dc98dc760efa,M,"[1975, 1995)",B,England,West Midlands,33.9,1.84,BasicOther,Northern Hemisphere
38f4587524205a1908516215d51aeb1d27bad93746d9df4610c2778c5e5b6139,F,"[1975, 1995)",W,England,Greater London,64.8,1.12,Higher,Northern Hemisphere
1e953b082ceced246589db1771657e53f4cb27418114f43077a752760d928dcc,M,"[1995, 2015)",TQ,England,South West,84.9,1.5,BasicOther,Southern Hemisphere
bfdc11a3332357a209698735add0f4b3ad6c59c1a5d7d48950a67d21bfec190d,M,"[1955, 1975)",NE,England,North East,88.6,1.56,BasicOther,Northern Hemisphere
e646a5abdd6aa3a1ec4e5b1ff0a03d28762065ebe16af343260693fcb5de73d6,M,"[1975, 1995)",M,England,North West,68.2,1.7,Higher,Southern Hemisphere
bdc4477639fb16943f6575c1c95d97c58d379c1407777d356fef62cacd75d72c,F,"[1955, 1975)",W,England,Greater London,36.4,1.35,Higher,Northern Hemisphere
11efcd631892a3a838b876f6b913051cc3e5c8f911e5e184f01815d4611d8aa9,F,"[1955, 1975)",CA,England,North West,69.8,1.69,BasicOther,Southern Hemisphere
8f8f1fd26292da374df2519c15e1f2f693f13b78ba73c54b4fd9952adb17be8a,M,"[1995, 2015)",E,England,Greater London,92.2,1.53,BasicOther,Northern Hemisphere
cdfca1f5a58545643d1382f59db94617a34d7be9b028d10c11a99c5613c8b556,F,"[1955, 1975)",BD,England,North West,87.3,2.01,BasicOther,Northern Hemisphere
d90a8fd257ac41a0788cf0c8c05e8226f9de39994ca66d219c2500533856510a,M,"[1975, 1995)",LL,Other,Wales,80.9,1.62,Higher,Northern Hemisphere
0e3f558edbd5868c7c6d2abe78c7c1ca152daea4a60d74d85c1d6fe722435d2f,F,"[1955, 1975)",N,England,Greater London,68.9,1.59,BasicOther,Southern Hemisphere
f4da6cb3da9d6b7f20552eebe707ee679ca9b8af6bef422ef583edfb4a9a7f07,F,"[1995, 2015)",E,England,Greater London,63.0,1.57,Higher,Northern Hemisphere
99190c90b7fff3bc9c4738d00470c37a264bc21feb56d11329ac7c58fe6ce312,M,"[1955, 1975)",E,England,Greater London,83.3,1.81,BasicOther,Northern Hemisphere
b94e10ad03fcd43819b029f43b1f6c211a0aca032e0455c496718b37b090ce2f,M,"[1955, 1975)",S,England,East Midlands,32.9,1.51,BasicOther,Southern Hemisphere
5704147deef394cd4d68b62ddc2844592da633198f7dd194c53e8f756d5c1cca,M,"[1955, 1975)",S,England,East Midlands,67.9,1.94,BasicOther,Northern Hemisphere
2c08d5a606c95e7e2fd12b688166177a193b8bb7755c0a2362d86d305e37222b,M,"[1955, 1975)",TD,Other,Scotland,67.4,1.97,Higher,Northern Hemisphere
32267af6285ea447efe43fcdfabfd4a7fc101e63b4efd33d649877e91165e78a,M,"[1955, 1975)",G,Other,Scotland,87.3,2.09,Higher,Northern Hemisphere
621373c2ca33b3e976815a9467810c647cb69b7d35c8718c95264b0aa1ca91aa,M,"[1975, 1995)",S,England,East Midlands,79.6,1.99,Higher,Northern Hemisphere
2d64c10c96188a3cdf0ad52978519372791b396e2a66c412259517555062b8ea,F,"[1995, 2015)",N,England,Greater London,60.5,1.89,Higher,Northern Hemisphere
7e69fad720c066e706760680facd0b51ab373e30bf8c24e79216b5906f812369,M,"[1975, 1995)",GL,England,South West,63.6,1.66,Higher,Northern Hemisphere
dce8bff62a46c9c0d6c3a04cbbe16c1718b699787a2c32174a5d9507036037dd,M,"[1975, 1995)",MK,England,South East,75.5,1.32,Higher,Southern Hemisphere
084c06dc8b7a733a595761d8d95324ce5fabf90b3c741299dea737744df04ccc,M,"[1975, 1995)",E,England,Greater London,51.0,1.86,BasicOther,Southern Hemisphere
13dfe8ffe0cad7c7b84f371fa6e4bd93621a49f360e4eff54f95972252649fce,F,"[1995, 2015)",M,England,North West,41.8,1.9,BasicOther,Southern Hemisphere
8114a53dc4af35c1a96b431a607eabac49c6e153b19544cfc9a67ff6b614318e,M,"[1995, 2015)",N,England,Greater London,48.1,1.51,BasicOther,Northern Hemisphere
56e57e9ebadab19c9805eb1e21ac64e9bb66e5b2ecc9edd588728bbb5a2ae1cc,F,"[1955, 1975)",S,England,East Midlands,83.5,2.16,Higher,Northern Hemisphere
499501197083d644b40482e102cf7eed0a8eced2a0d14cca4364d4b6e1431f10,M,"[1975, 1995)",BT,Other,Northern Ireland,103.3,1.44,Higher,Northern Hemisphere
cd1db68d106867df394363a91caa823a700ccc48c83cf27da1cb70c81dd01492,M,"[1995, 2015)",CM,England,East of England,88.8,2.05,BasicOther,Southern Hemisphere
535592e263856e4784aa65eaa2b81c2737f38d02e080026dc9f84e50165863c2,F,"[1995, 2015)",L,England,North West,87.3,1.42,BasicOther,Northern Hemisphere
b6763e6cc9c9d3795eda94880d6761463cb8c06cf1a21d4f86bd4c82f77ed680,F,"[1975, 1995)",L,England,North West,67.9,1.7,BasicOther,Northern Hemisphere
ddec6883be5daf88317aaa5e065626672af3ebd93b52f3f89e1c0111e0b67e92,M,"[1995, 2015)",BA,England,South West,44.9,2.22,Higher,Northern Hemisphere
2d12653460e68cd2c99020ea342914409c04e66988934d6562c84b49dbaa6f7a,F,"[1975, 1995)",S,England,East Midlands,85.5,1.59,BasicOther,Northern Hemisphere
569d844baad065eb715a09453ec61bd0479001ef87d722742b1a53c006f31dbe,M,"[1975, 1995)",YO,England,North East,62.7,1.61,BasicOther,Northern Hemisphere
14d8bbfa537c548c4ebafa5859dd68328b27241199bf43fa2abd1f2af0a6d56c,F,"[1955, 1975)",PH,Other,Scotland,61.6,1.54,BasicOther,Northern Hemisphere
0ec378938f93964cbb12d90609380790a22a5ed22e084c9daa322c13e0dd01c3,F,"[1995, 2015)",TN,England,South East,94.1,1.06,BasicOther,Northern Hemisphere
db5947a40a8956c55b80d043078cd4afb1b19dd3d6ce0bf9e64da6974a8b2685,F,"[1975, 1995)",AB,Other,Scotland,31.2,1.61,BasicOther,Southern Hemisphere
9117924f629b8f003deff7dcca1e7fdb706b03a05ac05bb6395f3fc893bd988b,M,"[1995, 2015)",S,England,East Midlands,95.8,1.87,Higher,Northern Hemisphere
dff351e1260779723941ec331596c00471ede58d2ca59ebb21f2cb390e0916f9,M,"[1995, 2015)",B,England,West Midlands,49.9,1.23,BasicOther,Northern Hemisphere
69790d8dee1ebf28ec2eb2b71bbfd73ccbb3eda9339a7121d4869e40f2889019,F,"[1975, 1995)",L,England,North West,42.1,1.4,Higher,Northern Hemisphere
